864,54,30,90095,1,No,No,129,3,advance,No,No,1.6
865,28,2,94080,1,No,No,1,2,graduate,No,No,0.1
866,60,34,92037,3,No,Yes,57,3,advance,No,No,0.3
867,44,20,94611,4,No,No,1,1,undergraduate,No,No,1.9
868,61,35,94708,1,No,No,1,1,undergraduate,No,No,1.6
869,40,15,94596,2,No,Yes,1,1,undergraduate,Yes,No,3.3
870,54,30,93014,2,No,Yes,1,1,undergraduate,No,No,0.8
871,43,19,92106,3,No,No,1,1,undergraduate,No,No,0.5
872,54,28,96091,4,No,No,1,2,graduate,No,No,2.8
873,32,7,90095,4,No,No,1,1,undergraduate,No,No,0.8
874,24,0,90740,3,No,No,52,1,undergraduate,No,No,0.8
875,30,4,92056,4,No,Yes,1,3,advance,No,No,2.1
876,61,36,95616,4,No,No,42,2,graduate,No,No,0.4
877,40,14,94025,2,No,No,1,1,undergraduate,No,No,2.8
878,35,11,95123,4,No,No,1,2,graduate,No,No,0.1
879,33,3,95616,4,No,No,1,3,advance,No,No,4
880,63,37,91768,4,No,No,1,2,graduate,No,No,1.9
881,57,31,91604,1,No,No,86,1,undergraduate,No,No,0.2
882,44,19,92116,2,No,No,1,1,undergraduate,No,No,8.8
883,51,25,94117,1,No,No,1,1,undergraduate,No,No,1.7
884,51,26,92703,1,No,No,145,1,undergraduate,No,No,1.2
885,38,13,91709,2,No,No,1,2,graduate,No,No,1.1
886,31,5,94304,4,No,No,1,2,graduate,No,No,0.3
887,54,29,93907,3,No,No,1,2,graduate,No,No,2
888,41,16,94720,2,No,No,1,1,undergraduate,No,No,3.3
889,57,33,94114,2,Yes,No,160,3,advance,No,No,3.3
890,24,-2,91103,2,No,Yes,1,3,advance,No,No,1.6
891,55,29,92780,4,No,No,6,3,advance,No,No,1.5
892,32,6,94102,4,Yes,Yes,142,1,undergraduate,No,Yes,5.4
893,38,12,95616,2,No,No,1,2,graduate,No,No,2.4
894,58,32,93943,3,No,Yes,1,1,undergraduate,No,No,1.4
895,29,4,95064,4,No,Yes,113,1,undergraduate,No,No,2.2
896,43,17,94608,4,No,Yes,139,3,advance,Yes,Yes,2.6
897,50,24,95133,3,Yes,No,104,1,undergraduate,No,No,3.4
898,62,37,92691,4,No,Yes,55,2,graduate,No,No,0.4
899,57,32,94111,4,No,No,1,1,undergraduate,No,No,0.7
900,30,3,91302,3,Yes,Yes,1,2,graduate,No,No,3.4
901,30,4,94709,4,No,Yes,82,1,undergraduate,No,No,0.2
902,57,33,95616,4,No,No,1,1,undergraduate,No,No,0.7
903,57,33,95054,2,No,No,1,1,undergraduate,No,No,1.6
904,43,18,90048,1,No,No,121,1,undergraduate,No,No,2.4
905,28,2,90503,4,No,No,1,2,graduate,Yes,No,1.8
906,46,22,94720,1,No,Yes,10,1,undergraduate,No,No,1
907,29,3,94720,2,No,No,48,1,undergraduate,No,No,2
908,64,40,91711,2,No,Yes,35,3,advance,No,No,0.3
909,66,36,93023,4,No,Yes,1,3,advance,No,No,1.67
910,23,-1,91709,1,No,Yes,145,1,undergraduate,No,No,6.33
911,60,36,92120,1,No,Yes,1,3,advance,No,No,1.8
912,47,21,94538,4,No,No,1,3,advance,No,No,2.6
913,35,10,94105,1,No,No,1,2,graduate,No,No,2.6
914,57,32,92507,2,No,No,1,2,graduate,Yes,No,2
915,65,41,91711,3,Yes,Yes,1,1,undergraduate,Yes,Yes,0.4
916,53,28,94550,1,No,No,143,1,undergraduate,No,No,8.1
917,44,20,92192,2,No,No,1,1,undergraduate,No,No,3.2
918,45,20,90405,2,No,Yes,1,1,undergraduate,No,No,8.8
919,41,16,92325,3,No,No,1,3,advance,No,No,0.5
920,51,27,91116,1,No,Yes,1,2,graduate,Yes,No,2.6
921,27,1,94501,3,No,No,1,2,graduate,No,No,2.4
922,31,5,92096,3,No,Yes,45,1,undergraduate,No,No,1.6
923,32,6,92868,1,No,No,1,1,undergraduate,Yes,Yes,0.3
924,55,30,95123,1,No,No,1,2,graduate,No,No,1.5
925,55,30,91330,4,No,No,1,3,advance,Yes,No,0.1
926,42,18,94720,1,No,Yes,1,3,advance,No,No,0.3
927,33,9,93940,4,No,No,25,2,graduate,No,No,0.4
928,65,40,95014,3,Yes,Yes,56,2,graduate,No,No,3.7
929,35,10,90638,4,No,No,1,1,undergraduate,No,No,1.3
930,55,30,92121,1,No,Yes,16,2,graduate,No,No,1.5
931,28,4,92103,3,No,No,1,2,graduate,No,No,0.1
932,27,3,91302,1,No,No,1,3,advance,No,No,1
933,51,27,94720,3,No,Yes,1,2,graduate,Yes,Yes,1.8
934,50,23,92064,2,No,No,1,2,graduate,No,No,1
935,58,33,91320,2,No,No,1,3,advance,No,No,0
936,46,20,95929,1,No,Yes,124,1,undergraduate,No,No,5.7
937,62,32,92109,1,No,No,1,3,advance,Yes,No,1.5
938,38,13,92093,3,No,No,1,2,graduate,Yes,No,0.7
939,62,37,95818,4,No,No,43,2,graduate,Yes,No,0.4
940,56,32,93943,2,No,Yes,1,1,undergraduate,No,No,0.3
941,61,36,94303,1,Yes,No,97,3,advance,No,No,4.7
942,38,13,92093,4,Yes,No,58,1,undergraduate,No,No,4.4
943,55,29,91320,4,No,Yes,1,2,graduate,No,No,0.7
944,30,4,94701,4,No,No,1,2,graduate,No,No,1.8
945,41,15,90503,4,No,Yes,1,3,advance,No,No,1.5
946,57,32,91745,1,No,No,1,2,graduate,No,No,1.5
947,36,11,91355,4,No,No,1,3,advance,No,No,2.1
948,55,29,94305,3,No,No,10,3,advance,No,No,2.2
949,30,4,92037,1,No,Yes,125,3,advance,No,No,2.9
950,40,16,94720,3,No,No,98,2,graduate,No,No,0.6
951,32,6,95054,4,No,No,1,2,graduate,No,No,1.8
952,59,34,94105,2,Yes,No,1,3,advance,No,No,3.4
953,44,20,93943,2,No,Yes,173,1,undergraduate,No,No,7.6
954,51,26,92130,4,No,No,1,2,graduate,Yes,No,0.2
955,37,12,91107,2,Yes,No,120,3,advance,No,No,5.2
956,59,35,90840,4,No,No,1,1,undergraduate,No,No,0.7
957,37,11,90250,1,No,No,1,1,undergraduate,No,No,2
958,56,32,94309,2,No,No,1,1,undergraduate,No,No,0.3
959,55,29,90747,4,No,Yes,1,3,advance,No,No,2.6
960,49,24,94143,1,No,No,76,2,graduate,No,No,0.2
961,46,22,93611,2,No,Yes,1,1,undergraduate,No,No,3.3
962,35,9,94114,4,No,No,76,1,undergraduate,No,No,1
963,47,21,95833,1,No,No,53,1,undergraduate,No,No,0
964,39,14,94305,2,No,No,1,2,graduate,No,No,0.3
965,27,1,92037,4,No,No,70,3,advance,Yes,No,2.3
966,62,36,94301,2,Yes,No,1,2,graduate,No,No,5.2
967,57,32,91605,2,No,No,1,3,advance,No,No,1.6
968,55,30,92675,4,No,No,1,2,graduate,No,No,3.8
969,55,31,92868,1,No,Yes,1,2,graduate,No,No,2.7
970,41,15,94704,3,No,No,1,3,advance,No,No,0.5
971,57,32,94928,2,No,No,114,1,undergraduate,No,No,3.7
972,43,19,92028,3,Yes,Yes,112,3,advance,No,Yes,1.7
973,40,16,92093,2,No,No,83,1,undergraduate,No,No,1.7
974,43,18,92703,1,No,No,138,3,advance,No,No,4
975,63,38,90401,3,No,No,1,1,undergraduate,No,No,2.2
976,63,38,92122,2,Yes,No,1,1,undergraduate,No,No,3.4
977,54,30,94109,4,No,No,1,1,undergraduate,Yes,No,0.2
978,54,30,95134,4,No,No,99,2,graduate,No,No,1.1
979,52,26,92068,1,No,Yes,1,3,advance,No,No,0.8
980,50,26,94720,4,No,Yes,1,3,advance,No,No,0.1
981,38,13,92697,1,No,Yes,1,3,advance,No,No,1
982,36,12,90064,3,Yes,Yes,1,2,graduate,No,Yes,2.3
983,58,33,94402,3,No,Yes,1,2,graduate,No,No,0.5
984,46,22,92220,2,No,No,1,1,undergraduate,No,No,3.3
985,50,25,92173,1,No,No,1,3,advance,No,No,0.4
986,46,22,92120,1,No,Yes,72,1,undergraduate,No,No,4.7
987,53,27,90245,4,No,No,1,1,undergraduate,No,No,4.9
988,62,36,94609,2,No,No,1,1,undergraduate,No,No,2.8
989,63,39,94998,1,No,No,23,2,graduate,No,No,1.9
990,42,16,94607,3,No,No,118,3,advance,No,No,0.5
991,34,10,94002,4,No,No,1,1,undergraduate,No,No,3.4
992,40,14,94025,4,No,Yes,1,3,advance,No,No,1.5
993,34,9,94608,1,No,No,1,1,undergraduate,No,No,0
994,41,15,91775,1,Yes,No,1,2,graduate,No,No,3.6
995,32,8,90650,1,No,No,1,2,graduate,No,No,1.8
996,28,3,94305,2,No,Yes,1,3,advance,No,No,1.6
997,33,6,92037,2,No,No,105,2,graduate,No,No,1.67
998,46,20,92780,3,No,No,1,1,undergraduate,No,No,2.1
999,52,27,93106,1,No,No,154,2,graduate,No,No,2.8
1000,60,35,92120,1,No,Yes,1,2,graduate,No,No,1.5
